1,1100.0,700.0,600.0,800.0,700.0
2,1700.0,1400.0,1500.0,1600.0,1900.0
4,1900.0,1700.0,1900.0,2200.0,2400.0
8,2700.0,3200.0,3800.0,4000.0,3500.0
16,9200.0,10200.0,7800.0,10500.0,8100.0
32,26600.0,26300.0,26700.0,30600.0,28300.0
64,92700.0,98600.0,96200.0,88100.0,99400.0
128,372300.0,341700.0,328600.0,368800.0,344600.0
256,1450400.0,1366700.0,1417000.0,1419800.0,1348200.0
512,6293900.0,6895400.0,6416800.0,6282100.0,6364300.0
1024,27169100.0,27538900.0,28152100.0,29003300.0,29794900.0
