1,1600.0,1100.0,1000.0,1100.0,1100.0
2,1600.0,1400.0,1600.0,1500.0,1500.0
4,2000.0,1900.0,2000.0,2700.0,2700.0
8,3600.0,3600.0,3800.0,3900.0,3900.0
16,8700.0,9300.0,8500.0,8700.0,8500.0
32,27100.0,27700.0,27100.0,27800.0,27600.0
64,97000.0,91600.0,92900.0,93000.0,93800.0
128,357200.0,339700.0,341900.0,353500.0,341500.0
256,1356000.0,1336900.0,1321300.0,1326000.0,1315200.0
512,5878200.0,6171500.0,5914600.0,5937700.0,5951600.0
1024,23808400.0,23951500.0,24097900.0,24198900.0,24494800.0
