1,1300.0,1000.0,1000.0,1000.0,900.0
2,2400.0,2100.0,2000.0,2200.0,1800.0
4,2700.0,2800.0,2900.0,2900.0,2700.0
8,4800.0,5000.0,5200.0,5000.0,6100.0
16,10100.0,9900.0,10000.0,10400.0,10100.0
32,21300.0,21000.0,21400.0,21100.0,21200.0
64,45700.0,45500.0,46000.0,45700.0,46100.0
128,98300.0,98100.0,99200.0,97800.0,99000.0
256,213000.0,209900.0,213200.0,212400.0,212200.0
512,494100.0,507200.0,497500.0,507200.0,494500.0
1024,1106400.0,1098500.0,1111900.0,1108700.0,1109300.0
