1,800.0,900.0,800.0,800.0,800.0
2,1300.0,1100.0,1300.0,1200.0,2000.0
4,1700.0,2000.0,1500.0,2300.0,1900.0
8,2900.0,2600.0,3300.0,3200.0,2500.0
16,5800.0,6100.0,5500.0,5800.0,5400.0
32,13200.0,11500.0,11700.0,11800.0,11000.0
64,25300.0,24500.0,26300.0,24100.0,26100.0
128,55900.0,53400.0,53400.0,55900.0,58600.0
256,125500.0,123900.0,122200.0,121800.0,121300.0
512,288300.0,287300.0,298600.0,285300.0,294900.0
1024,650800.0,658000.0,635900.0,621100.0,657300.0
