1,1200.0,800.0,800.0,900.0,700.0
2,1000.0,1300.0,1300.0,1200.0,1500.0
4,1700.0,1700.0,3100.0,1900.0,2400.0
8,3300.0,3600.0,3700.0,3600.0,3600.0
16,7500.0,7900.0,7400.0,7200.0,7600.0
32,17700.0,17600.0,17600.0,18300.0,17800.0
64,40900.0,40900.0,41400.0,41400.0,41300.0
128,96000.0,94800.0,94200.0,96000.0,94400.0
256,219600.0,216800.0,222400.0,213800.0,217500.0
512,505700.0,501300.0,503800.0,516600.0,499500.0
1024,1133000.0,1144300.0,1116400.0,1112100.0,1124300.0
