1,900.0,700.0,600.0,700.0,700.0
2,1500.0,1200.0,1100.0,1200.0,1100.0
4,2100.0,2400.0,2100.0,1900.0,1700.0
8,3600.0,3400.0,3400.0,3100.0,3700.0
16,7700.0,7800.0,7400.0,7700.0,7100.0
32,18500.0,17700.0,18300.0,18000.0,17800.0
64,43000.0,40900.0,40700.0,41600.0,41600.0
128,95300.0,96400.0,93800.0,95600.0,98400.0
256,222000.0,219400.0,217800.0,221700.0,219100.0
512,488600.0,490500.0,492800.0,499300.0,487000.0
1024,1159500.0,1126600.0,1161200.0,1139500.0,1133400.0
